id,household,age,gender
43321941,16931186,3,0
43322013,16931237,5,0
43322151,16931295,70,1
43322205,16931243,68,1
43322307,16931199,66,0
43322373,16931193,67,0
43322411,16931208,66,0
43322706,16931796,28,1
43322816,16931970,78,1
43322901,16931970,63,0
43323211,16932172,38,0
43323236,16932292,40,0
43323306,16932415,39,0
43322879,16931986,75,1
43322904,16931988,63,0
43323334,16932262,37,0
43323354,16932177,39,0
43322805,16931988,79,1
43322950,16931978,65,0
43323375,16932365,39,0
43322717,16931744,26,1
43322792,16931978,79,1
43322922,16931986,63,0
43322403,16931245,66,0
43322878,16931898,77,1
43322993,16931898,66,0
43323063,16932133,50,1
43323213,16932293,36,0
43323383,16932213,39,0
43323525,16932293,37,1
43323540,16932213,36,1
43323630,16932330,38,1
43323740,16932172,39,1
43323805,16932292,9,0
43323885,16932415,9,0
43324220,16932330,3,1
43324260,16932365,3,1
43324370,16932262,3,1
43324390,16932551,66,1
43324440,16932479,66,1
43323646,16932365,38,1
43323796,16932293,10,0
43323821,16932213,10,0
43323906,16932365,8,0
43323931,16932177,8,0
43323956,16932330,7,0
43324091,16932172,6,1
43324306,16932415,7,1
43324521,16932539,68,1
43323507,16932292,39,1
43323547,16932177,39,1
43323587,16932415,36,1
43323707,16932262,38,1
43324092,16932213,3,1
43324102,16932292,3,1
43324507,16932503,64,1
43324547,16932525,64,0
43323398,16932330,40,0
43323958,16932172,8,0
43324033,16932262,8,0
43324313,16932177,5,1
43324423,16932525,66,1
43324428,16932478,66,1
43324478,16932492,67,1
43324099,16932293,3,1
43324571,16932503,65,0
43324597,16932478,63,0
43324603,16932539,67,0
43324626,16932479,64,0
43324628,16932492,66,0
43324649,16932551,66,0
43324700,16932594,48,1
43324727,16932780,48,1
43324730,16932627,48,1
43324733,16932591,45,1
43324736,16932625,45,1
43324859,16932674,48,1
43324892,16932764,47,1
43324913,16932591,46,0
43324919,16932780,46,0
43324937,16932705,48,0
43324967,16932627,47,0
43324976,16932781,49,0
43325009,16932668,46,0
43325042,16932670,49,0
43325129,16932591,22,0
43325132,16932627,22,0
43325144,16932589,20,0
43325273,16932675,20,0
43325276,16932713,20,0
43325291,16932674,22,0
43325315,16932708,27,0
43325318,16932627,27,0
43324788,16932705,45,1
43324815,16932589,45,1
43324875,16932756,46,1
43324878,16932761,47,1
43324905,16932594,47,0
43324926,16932708,49,0
43325028,16932761,46,0
43325031,16932625,49,0
43325067,16932756,47,0
43325130,16932594,22,0
43325145,16932756,20,0
43325157,16932625,20,0
43325184,16932668,21,0
43325208,16932705,20,0
43325241,16932761,20,0
43325271,16932764,19,0
43325313,16932625,27,0
43324702,16932781,44,1
43324774,16932708,44,1
43324822,16932668,46,1
43324834,16932670,47,1
43324873,16932713,46,1
43324894,16932675,46,1
43324924,16932589,49,0
43325032,16932713,46,0
43325071,16932764,46,0
43325080,16932674,46,0
43325092,16932675,47,0
43325140,16932780,19,0
43325164,16932708,22,0
43325182,16932670,20,0
43325236,16932781,19,0
43325326,16932591,23,0
43325329,16932589,26,0
43325358,16932668,27,0
43325426,16932780,27,0
43325363,16932675,27,0
43325383,16932594,25,0
43325459,16932670,25,0
43325340,16932781,24,0
43325424,16932756,24,0
43325492,16932713,26,0
43325504,16932764,24,0
43325333,16932705,25,0
43325337,16932674,23,0
43325477,16932761,25,0
43326069,16933564,48,0
43326084,16933551,49,0
43326094,16933544,48,0
43326144,16933651,50,0
43326179,16933587,50,0
43326209,16933608,52,0
43326319,16933608,28,1
43326369,16933551,26,1
43326389,16933587,25,0
43326459,16933636,25,0
43326095,16933636,48,0
43326220,16933648,25,1
43326076,16933648,49,0
43326221,16933563,26,1
43326236,16933564,26,1
43326271,16933651,24,1
43326301,16933498,24,1
43326306,16933610,25,1
43326366,16933524,26,1
43326057,16933563,50,0
43326147,16933524,48,0
43326202,16933610,49,0
43326277,16933544,28,1
43326407,16933564,26,0
43326412,16933651,22,0
43326417,16933648,23,0
43326432,16933610,22,0
43326442,16933608,22,0
43326168,16933498,50,0
43326273,16933587,28,1
43326378,16933636,27,1
43326493,16933563,23,0
43326498,16933524,26,0
43326513,16933544,22,0
43326539,16933498,24,0
43326599,16933677,46,1
43326615,16933681,46,1
43326775,16933679,46,0
43326887,16933677,14,0
43326927,16933679,15,0
43327131,16933680,9,1
43327303,16933934,62,1
43326545,16933551,24,0
43326813,16933681,46,0
43326925,16933681,15,0
43326977,16933680,13,0
43326997,16933688,13,0
43327037,16933677,11,1
43327093,16933667,12,1
43327205,16933681,10,1
43327257,16933688,8,1
43327265,16933667,11,1
43326634,16933680,46,1
43326646,16933688,50,1
43326754,16933677,49,0
43326766,16933688,48,0
43326822,16933667,46,0
43326966,16933667,14,0
43327030,16933681,8,1
43327106,16933679,11,1
43327170,16933677,10,1
43327334,16933937,60,1
43327342,16933831,63,1
43326628,16933679,50,1
43326640,16933667,48,1
43326836,16933680,46,0
43327104,16933688,10,1
43327224,16933679,9,1
43327268,16933680,9,1
43327332,16933881,62,1
43327348,16933829,63,1
43327373,16933931,63,1
43327385,16933816,60,1
43327418,16933889,62,1
43327574,16933816,56,0
43327634,16934046,56,1
43327640,16934024,56,1
43327661,16933964,56,1
43327449,16933871,63,1
43327554,16933937,56,0
43327563,16933889,55,0
43327701,16934030,57,1
43327453,16933829,55,0
43327459,16933831,55,0
43327525,16933931,56,0
43327588,16933934,59,0
43327591,16933871,56,0
43327597,16933881,56,0
43327636,16934051,55,1
43327762,16934030,55,0
43327908,16934213,65,1
43327968,16934195,64,1
43328097,16934111,55,0
43328136,16934251,56,0
43328298,16934297,60,1
43328403,16934305,61,0
43327838,16934051,56,0
43327898,16934046,58,0
43327940,16934116,65,1
43328087,16934195,57,0
43328255,16934305,63,1
43328363,16934361,62,1
43327846,16934024,58,0
43327873,16933964,59,0
43327918,16934111,62,1
43327930,16934177,63,1
43327951,16934152,63,1
43327990,16934251,63,1
43328059,16934116,57,0
43328086,16934152,57,0
43328095,16934177,55,0
43328113,16934213,55,0
43328209,16934300,59,1
43328353,16934278,63,1
43328417,16934300,60,0
43328515,16934297,61,0
43328516,16934278,60,0
43328533,16934361,61,0
43328560,16934484,32,0
43328591,16934438,29,0
43328835,16934807,56,1
43328877,16934685,57,1
43328899,16934701,56,1
43328967,16934745,52,0
43329023,16934767,52,0
43329037,16934807,55,0
43329049,16934685,54,0
43329071,16934705,55,0
43329072,16934793,54,0
43329116,16934700,26,1
43329132,16934685,27,1
43329146,16934705,26,1
43329163,16934807,24,1
43329256,16934701,24,1
43329265,16934767,26,1
43329409,16934810,32,0
43329448,16934893,35,0
43329490,16934867,36,1
43329505,16934810,36,1
43329583,16934955,35,1
43329237,16934795,24,1
43329243,16934793,27,1
43329261,16934745,25,1
43329342,16934909,34,0
43329405,16934864,33,0
43329420,16934967,35,0
43329353,16934955,35,0
43329431,16934925,35,0
43329437,16934906,35,0
43329455,16934895,35,0
43329464,16934881,33,0
43329479,16934867,33,0
43330102,16935263,44,1
43330146,16935225,43,1
43330174,16935306,43,1
43330185,16935324,43,1
43330194,16935321,41,1
43330195,16935314,42,1
43330240,16935321,42,0
43330363,16935282,44,0
43330414,16935324,7,1
43330432,16935282,11,1
43330441,16935212,8,1
43330510,16935314,11,1
43330546,16935321,9,1
43330561,16935225,10,1
43330265,16935294,42,0
43330289,16935212,43,0
43330298,16935314,42,0
43330325,16935306,42,0
43330340,16935263,42,0
43330406,16935221,9,1
43330514,16935306,11,1
43330263,16935221,45,0
43330323,16935324,44,0
43330386,16935225,45,0
43330419,16935263,11,1
43330524,16935294,9,1
43330665,16935358,53,1
43330719,16935356,53,1
43330725,16935356,47,0
43330740,16935347,47,0
43330610,16935352,54,1
43330622,16935418,56,1
43330688,16935347,57,1
43330727,16935466,51,0
43330796,16935335,50,0
43330829,16935434,47,0
43330874,16935352,50,0
43330901,16935466,19,1
43330603,16935434,57,1
43330621,16935466,53,1
43330705,16935335,54,1
43330825,16935418,49,0
43330831,16935358,48,0
43330909,16935434,15,1
43330962,16935352,19,1
43330969,16935347,19,1
43330988,16935418,15,1
43331007,16935358,18,1
43331032,16935356,19,1
43331034,16935335,18,1
43331082,16935418,12,1
43331086,16935466,15,1
43331104,16935434,12,1
43331128,16935335,13,1
43331176,16935358,15,1
43331258,16935536,64,0
43331284,16935510,63,0
43331292,16935535,62,0
43331085,16935352,13,1
43331129,16935347,13,1
43331173,16935356,12,1
43331245,16935550,63,0
43331269,16935571,62,0
43331289,16935582,64,0
43331309,16935515,63,0
43331313,16935606,64,0
43331330,16935609,65,0
43331386,16935510,47,1
43331474,16935542,48,1
43331502,16935550,13,0
43331506,16935510,13,0
43331614,16935515,13,0
43331678,16935536,14,0
43331722,16935535,12,0
43331766,16935510,14,0
43331786,16935571,13,0
43331790,16935582,12,0
43331389,16935606,50,1
43331473,16935536,47,1
43331485,16935515,48,1
43331509,16935609,12,0
43331360,16935582,47,1
43331364,16935550,46,1
43331388,16935571,48,1
43331444,16935609,46,1
43331508,16935606,15,0
43331636,16935582,16,0
43331640,16935542,16,0
43331664,16935550,10,0
43331720,16935606,10,0
43331736,16935515,10,0
43331335,16935542,64,0
43331391,16935535,46,1
43331547,16935571,12,0
43331599,16935535,13,0
43331647,16935536,16,0
43331651,16935609,10,0
43331791,16935542,13,0
43331803,16935853,72,1
43331849,16935831,72,1
43331857,16935884,74,1
43331892,16935895,76,1
43331933,16935919,74,1
43332097,16935963,51,1
43332125,16936120,48,1
43332151,16936011,52,1
43332157,16935991,48,1
43331972,16935853,62,0
43332022,16935919,64,0
43332024,16935831,65,0
43332064,16935884,61,0
43332082,16935895,63,0
43332118,16936018,50,1
43332132,16936112,50,1
43332226,16936084,49,1
43332235,16936050,48,1
43332241,16936079,50,1
43332247,16936070,49,1
43332349,16936084,43,0
43332382,16936018,45,0
43332388,16935972,43,0
43332391,16936050,42,0
43332421,16936079,45,0
43332427,16936112,44,0
43332469,16936011,17,0
43332496,16935963,19,0
43332505,16936112,19,0
43332219,16935972,49,1
43332330,16936120,43,0
43332402,16935963,46,0
43332420,16936058,42,0
43332438,16935990,46,0
43332453,16936070,44,0
43332188,16935990,52,1
43332257,16936058,50,1
43332419,16935991,46,0
43332428,16936011,46,0
43332512,16936084,16,0
43332540,16936050,19,0
43332546,16936070,16,0
43332558,16936018,18,0
43332600,16936079,17,0
43332630,16935991,17,0
43332700,16935990,24,1
43332750,16935972,25,1
43332764,16936058,24,1
43332780,16936079,25,1
43332806,16936050,22,1
43332822,16936149,52,1
43332529,16935990,15,0
43332605,16936058,15,0
43332611,16936120,15,0
43332619,16935972,19,0
43332647,16936018,21,1
43332657,16935991,21,1
43332665,16935963,25,1
43332687,16936084,25,1
43332719,16936011,23,1
43332735,16936112,24,1
43332783,16936120,22,1
43332795,16936070,24,1
43332932,16936162,54,1
43332952,16936186,52,1
43333164,16936162,38,0
43332911,16936137,54,1
43332977,16936155,51,1
43333031,16936186,38,0
43333059,16936149,36,0
43333075,16936137,38,0
43333145,16936155,38,0
43333222,16936397,47,1
43333242,16936352,50,1
43333264,16936370,50,1
43333282,16936383,49,1
43333308,16936427,51,1
43333340,16936447,48,0
43333342,16936361,47,0
43333344,16936397,46,0
43333390,16936340,47,0
43333422,16936383,49,0
43333227,16936340,47,1
43333231,16936343,50,1
43333239,16936361,49,1
43333269,16936447,47,1
43333285,16936374,47,1
43333347,16936343,45,0
43333359,16936427,49,0
43333415,16936352,46,0
43333435,16936374,45,0
43333464,16936370,49,0
43333509,16936511,50,1
43333519,16936498,49,1
43333527,16936650,49,1
43333532,16936507,52,1
43333739,16936511,46,0
43333769,16936498,46,0
43333585,16936648,51,1
43333609,16936639,49,1
43333654,16936605,52,1
43333696,16936507,47,0
43333819,16936605,44,0
43333822,16936460,46,0
43333921,16936507,21,0
43333587,16936460,50,1
43333704,16936639,47,0
43333809,16936648,45,0
43333824,16936650,46,0
43334181,16936780,45,1
43334281,16936708,42,0
43333992,16936460,20,0
43334052,16936605,22,0
43334168,16936695,43,1
43334180,16936776,46,1
43334200,16936682,47,1
43334248,16936728,42,0
43334284,16936780,44,0
43334420,16936695,9,0
43334007,16936511,22,0
43334015,16936648,22,0
43334091,16936708,46,1
43333950,16936498,22,0
43333998,16936650,21,0
43334010,16936639,22,0
43334150,16936728,47,1
43334270,16936776,44,0
43334338,16936695,44,0
43334354,16936682,40,0
43334398,16936708,10,0
43334589,16936708,9,0
43334595,16936695,7,0
43334472,16936728,13,0
43334482,16936682,9,0
43334500,16936776,10,0
43334508,16936780,9,0
43334556,16936776,7,0
43334578,16936728,8,0
43334580,16936780,7,0
43334596,16936682,10,0
43334660,16937068,39,1
43334698,16937019,38,1
43334703,16937069,36,1
43334721,16937106,38,1
43334722,16937169,40,1
43334862,16937068,39,0
43334962,16937169,38,0
43335002,16937229,73,1
43334879,16937019,38,0
43334895,16937106,38,0
43334929,16937069,38,0
43335144,16937183,72,0
43335300,16937433,49,1
43335368,16937367,48,1
43335382,16937369,46,1
43335033,16937183,75,1
43335081,16937300,74,1
43335223,16937229,71,0
43335255,16937300,71,0
43335371,16937351,45,1
43335395,16937382,46,1
43335416,16937437,46,1
43335430,16937376,48,1
43335504,16937367,49,0
43335506,16937414,50,0
43335574,16937433,46,0
43335602,16937369,13,0
43335660,16937414,12,0
43335684,16937435,13,0
43335686,16937433,15,0
43335710,16937382,16,0
43335722,16937613,56,1
43335764,16937602,56,1
43335403,16937435,49,1
43335431,16937414,48,1
43335505,16937369,50,0
43335521,16937437,48,0
43335545,16937382,47,0
43335557,16937435,49,0
43335563,16937351,49,0
43335569,16937376,46,0
43335659,16937351,12,0
43335663,16937376,15,0
43335705,16937367,12,0
43335717,16937437,14,0
43335727,16937482,59,1
43335733,16937501,59,1
43335739,16937596,58,1
43335741,16937584,59,1
43335813,16937505,57,1
43335864,16937558,57,1
43335912,16937613,53,0
43335930,16937505,55,0
43335960,16937596,52,0
43335963,16937610,53,0
43335981,16937602,56,0
43336008,16937501,53,0
43336041,16937501,37,0
43336062,16937476,36,0
43336134,16937596,33,0
43336179,16937602,35,0
43336194,16937687,43,1
43336200,16937711,42,1
43336203,16937754,43,1
43336260,16937647,41,1
43336314,16937734,39,1
43335874,16937558,53,0
43335946,16937476,53,0
43336054,16937558,33,0
43336099,16937584,33,0
43336162,16937613,37,0
43336246,16937765,40,1
43335818,16937610,60,1
43335848,16937476,60,1
43335875,16937584,56,0
43335992,16937482,55,0
43336094,16937482,35,0
43336115,16937505,33,0
43336166,16937610,36,0
43336244,16937649,41,1
43336277,16937688,42,1
43336376,16937711,36,0
43336392,16937765,38,0
43336456,16937734,37,0
43336542,16937647,12,0
43336606,16937765,9,0
43336638,16937687,8,0
43336391,16937649,36,0
43336395,16937688,38,0
43336423,16937754,38,0
43336443,16937687,38,0
43336457,16937647,37,0
43336539,16937734,12,0
43336567,16937711,11,0
43336571,16937754,11,0
43336671,16937649,10,0
43336683,16937688,8,0
43336709,16937754,6,0
43336801,16937649,9,0
43336811,16937711,8,0
43336821,16937647,6,0
43336995,16937765,2,0
43336997,16937734,2,0
43336728,16937687,8,0
43336812,16937688,6,0
43336834,16937765,8,0
43336856,16937734,9,0
43336878,16937688,2,0
43336900,16937711,4,0
43336902,16937647,6,0
43336974,16937687,3,0
43336976,16937754,3,0
43337010,16937649,4,0
43337269,16938128,40,1
43337314,16938061,38,1
43337392,16938313,43,1
43337533,16938248,43,1
43337593,16938248,33,0
43337415,16938177,41,1
43337553,16938193,42,1
43337384,16938222,45,1
43337423,16938185,43,1
43337435,16938168,45,1
43337747,16938248,8,0
43337769,16938168,10,0
43337795,16938222,7,0
43337871,16938313,11,0
43337640,16938168,36,0
43337652,16938185,36,0
43337656,16938222,34,0
43337684,16938313,35,0
43337690,16938177,34,0
43337696,16938193,36,0
43337802,16938177,11,0
43337804,16938185,7,0
43337892,16938193,9,0
43337938,16938168,8,1
43337962,16938185,6,1
43337974,16938313,5,1
43337982,16938222,5,1
43338047,16938177,4,1
43338052,16938193,5,1
43338077,16938248,6,1
43338096,16938355,53,1
43338098,16938397,55,1
43338099,16938451,55,1
43338347,16938355,52,0
43338328,16938397,49,0
43338671,16938713,41,0
43338687,16938715,41,0
43338743,16938830,41,0
43338831,16938810,43,1
43338859,16938783,44,1
43338592,16938783,41,0
43338648,16938788,42,0
43338704,16938762,44,0
43338856,16938715,45,1
43338397,16938451,53,0
43338641,16938810,43,0
43338685,16938795,44,0
43338793,16938667,45,1
43338833,16938788,44,1
43338849,16938797,44,1
43338885,16938713,43,1
43338710,16938797,41,0
43338722,16938667,45,0
43338842,16938795,44,1
43338886,16938762,43,1
43338925,16938830,42,1
43339063,16938783,16,1
43339091,16938830,15,1
43339109,16938783,14,1
43339153,16938810,14,1
43339203,16938667,13,1
43339213,16938788,10,1
43339225,16938795,12,1
43339265,16938713,14,1
43339287,16938795,8,0
43339293,16938783,9,0
43339311,16938810,9,0
43339329,16938797,11,0
43339371,16938762,10,0
43339391,16938830,10,0
43339421,16938788,9,0
43339549,16938959,44,1
43339663,16939188,32,1
43339671,16939099,32,1
43339673,16939041,33,1
43339354,16938667,7,0
43339402,16938713,9,0
